post_title,sku,parent_sku,meta:product_style,tax:product_type,meta:attribute_pa_size,attribute:pa_size,attribute_data:pa_size,meta:attribute_pa_color,attribute:pa_color,attribute_data:pa_color,meta:upc_field,regular_price,meta:msrp_field,Map_Required,weight,swIMG,URL1,URL2,URL3,URL4,post_content,tax:product_brand,tax:product_gender,Category,SubCategory,tax:product_collection,tax:product_productline,attribute:pa_fabric,attribute_data:pa_fabric,attribute:pa_neckdesign,attribute_data:pa_neckdesign,attribute:pa_sleevestyle,attribute_data:pa_sleevestyle,attribute:pa_bratype,attribute_data:pa_bratype,attribute:pa_closure,attribute_data:pa_closure,attribute:pa_controllevel,attribute_data:pa_controllevel,attribute:pa_silhouette,attribute_data:pa_silhouette,attribute:pa_bigandtall,attribute_data:pa_bigandtall,attribute:pa_inseam,attribute_data:pa_inseam,attribute:pa_innerpackqty,attribute_data:pa_innerpackqty,attribute:pa_countryoforigin,attribute_data:pa_countryoforigin,ParentImage
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9783,1227,09402,,36A,,,Shell/Ivory Dot,,,00014671281453,16.18,0,0,0.12,https://nylimages.s3.amazonaws.com/HBI_09402_ShellIvoryDot.jpg,https://cdn1.nuorder.com/product/6ae12c658010cdc12709c02009347464.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9784,1227,09402,,36B,,,Shell/Ivory Dot,,,00014671281460,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_09402_ShellIvoryDot.jpg,https://cdn1.nuorder.com/product/6ae12c658010cdc12709c02009347464.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9785,1227,09402,,36C,,,Shell/Ivory Dot,,,00014671281477,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_09402_ShellIvoryDot.jpg,https://cdn1.nuorder.com/product/6ae12c658010cdc12709c02009347464.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9786,1227,09402,,36D,,,Shell/Ivory Dot,,,00014671281484,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_09402_ShellIvoryDot.jpg,https://cdn1.nuorder.com/product/6ae12c658010cdc12709c02009347464.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9787,1227,09402,,38B,,,Shell/Ivory Dot,,,00014671281491,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_09402_ShellIvoryDot.jpg,https://cdn1.nuorder.com/product/6ae12c658010cdc12709c02009347464.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9788,1227,09402,,38C,,,Shell/Ivory Dot,,,00014671281507,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_09402_ShellIvoryDot.jpg,https://cdn1.nuorder.com/product/6ae12c658010cdc12709c02009347464.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9789,1227,09402,,38D,,,Shell/Ivory Dot,,,00014671281514,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_09402_ShellIvoryDot.jpg,https://cdn1.nuorder.com/product/6ae12c658010cdc12709c02009347464.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9790,1227,09402,,32A,,,White/Stone,,,00014671291889,16.18,0,0,0.12,https://nylimages.s3.amazonaws.com/HBI_M09402_WhiteStone_sw.jpg,https://cdn1.nuorder.com/product/f63d470064bca925fbe48540c9531229.jpg,https://cdn1.nuorder.com/product/aab6cf87c72ff81960d4ab0d378eb372.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9791,1227,09402,,32B,,,White/Stone,,,00014671291896,16.18,0,0,0.16,https://nylimages.s3.amazonaws.com/HBI_M09402_WhiteStone_sw.jpg,https://cdn1.nuorder.com/product/f63d470064bca925fbe48540c9531229.jpg,https://cdn1.nuorder.com/product/aab6cf87c72ff81960d4ab0d378eb372.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9792,1227,09402,,32C,,,White/Stone,,,00014671291902,16.18,0,0,0.16,https://nylimages.s3.amazonaws.com/HBI_M09402_WhiteStone_sw.jpg,https://cdn1.nuorder.com/product/f63d470064bca925fbe48540c9531229.jpg,https://cdn1.nuorder.com/product/aab6cf87c72ff81960d4ab0d378eb372.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9793,1227,09402,,34A,,,White/Stone,,,00014671074321,16.18,0,0,0.12,https://nylimages.s3.amazonaws.com/HBI_M09402_WhiteStone_sw.jpg,https://cdn1.nuorder.com/product/f63d470064bca925fbe48540c9531229.jpg,https://cdn1.nuorder.com/product/aab6cf87c72ff81960d4ab0d378eb372.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9794,1227,09402,,34B,,,White/Stone,,,00014671074451,16.18,0,0,0.16,https://nylimages.s3.amazonaws.com/HBI_M09402_WhiteStone_sw.jpg,https://cdn1.nuorder.com/product/f63d470064bca925fbe48540c9531229.jpg,https://cdn1.nuorder.com/product/aab6cf87c72ff81960d4ab0d378eb372.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9795,1227,09402,,34C,,,White/Stone,,,00014671074468,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_M09402_WhiteStone_sw.jpg,https://cdn1.nuorder.com/product/f63d470064bca925fbe48540c9531229.jpg,https://cdn1.nuorder.com/product/aab6cf87c72ff81960d4ab0d378eb372.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9796,1227,09402,,34D,,,White/Stone,,,00014671074475,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_M09402_WhiteStone_sw.jpg,https://cdn1.nuorder.com/product/f63d470064bca925fbe48540c9531229.jpg,https://cdn1.nuorder.com/product/aab6cf87c72ff81960d4ab0d378eb372.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9797,1227,09402,,36A,,,White/Stone,,,00014671074499,16.18,0,0,0.12,https://nylimages.s3.amazonaws.com/HBI_M09402_WhiteStone_sw.jpg,https://cdn1.nuorder.com/product/f63d470064bca925fbe48540c9531229.jpg,https://cdn1.nuorder.com/product/aab6cf87c72ff81960d4ab0d378eb372.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9798,1227,09402,,36B,,,White/Stone,,,00014671074512,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_M09402_WhiteStone_sw.jpg,https://cdn1.nuorder.com/product/f63d470064bca925fbe48540c9531229.jpg,https://cdn1.nuorder.com/product/aab6cf87c72ff81960d4ab0d378eb372.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9799,1227,09402,,36C,,,White/Stone,,,00014671074529,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_M09402_WhiteStone_sw.jpg,https://cdn1.nuorder.com/product/f63d470064bca925fbe48540c9531229.jpg,https://cdn1.nuorder.com/product/aab6cf87c72ff81960d4ab0d378eb372.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9800,1227,09402,,36D,,,White/Stone,,,00014671074536,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_M09402_WhiteStone_sw.jpg,https://cdn1.nuorder.com/product/f63d470064bca925fbe48540c9531229.jpg,https://cdn1.nuorder.com/product/aab6cf87c72ff81960d4ab0d378eb372.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9801,1227,09402,,38B,,,White/Stone,,,00014671074543,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_M09402_WhiteStone_sw.jpg,https://cdn1.nuorder.com/product/f63d470064bca925fbe48540c9531229.jpg,https://cdn1.nuorder.com/product/aab6cf87c72ff81960d4ab0d378eb372.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9802,1227,09402,,38C,,,White/Stone,,,00014671074550,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_M09402_WhiteStone_sw.jpg,https://cdn1.nuorder.com/product/f63d470064bca925fbe48540c9531229.jpg,https://cdn1.nuorder.com/product/aab6cf87c72ff81960d4ab0d378eb372.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9803,1227,09402,,38D,,,White/Stone,,,00014671074567,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_M09402_WhiteStone_sw.jpg,https://cdn1.nuorder.com/product/f63d470064bca925fbe48540c9531229.jpg,https://cdn1.nuorder.com/product/aab6cf87c72ff81960d4ab0d378eb372.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9804,1227,09402,,40B,,,White/Stone,,,00192503065621,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_M09402_WhiteStone_sw.jpg,https://cdn1.nuorder.com/product/f63d470064bca925fbe48540c9531229.jpg,https://cdn1.nuorder.com/product/aab6cf87c72ff81960d4ab0d378eb372.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9805,1227,09402,,40C,,,White/Stone,,,00192503065638,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_M09402_WhiteStone_sw.jpg,https://cdn1.nuorder.com/product/f63d470064bca925fbe48540c9531229.jpg,https://cdn1.nuorder.com/product/aab6cf87c72ff81960d4ab0d378eb372.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9806,1227,09402,,40D,,,White/Stone,,,00192503065645,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_M09402_WhiteStone_sw.jpg,https://cdn1.nuorder.com/product/f63d470064bca925fbe48540c9531229.jpg,https://cdn1.nuorder.com/product/aab6cf87c72ff81960d4ab0d378eb372.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9807,1227,09402,,34B,,,Medallion Tile Print/Peony,,,00192503110543,16.18,0,0,0.16,https://nylimages.s3.amazonaws.com/HBI_09402_MedallionTilePrintPeony.jpg,https://nylimages.s3.amazonaws.com/HBI_09402_MedallionTilePrintPeony.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9808,1227,09402,,34C,,,Medallion Tile Print/Peony,,,00192503110550,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_09402_MedallionTilePrintPeony.jpg,https://nylimages.s3.amazonaws.com/HBI_09402_MedallionTilePrintPeony.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9809,1227,09402,,34D,,,Medallion Tile Print/Peony,,,00192503110567,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_09402_MedallionTilePrintPeony.jpg,https://nylimages.s3.amazonaws.com/HBI_09402_MedallionTilePrintPeony.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9810,1227,09402,,36B,,,Medallion Tile Print/Peony,,,00192503110581,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_09402_MedallionTilePrintPeony.jpg,https://nylimages.s3.amazonaws.com/HBI_09402_MedallionTilePrintPeony.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9811,1227,09402,,36C,,,Medallion Tile Print/Peony,,,00192503110598,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_09402_MedallionTilePrintPeony.jpg,https://nylimages.s3.amazonaws.com/HBI_09402_MedallionTilePrintPeony.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
